"YEAR","QUARTER","SKU","SKU_Description","Product","Currency","List_Price","Unit_of_Measure","Cores","Nodes","Sockets","Virtual_Guests","Support_Level","Support_Type","Category","Region","Country","Service_Term"
"2025","Q3","RS00064","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Standard (Up to 4PB on a maximum of 200 Physical Nodes)","Ceph","USD","305.250,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00065","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Standard (Up to 5PB on a maximum of 200 Physical Nodes)","Ceph","USD","371.250,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00082","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Premium (Up to 10PB on a maximum of 400 Physical Nodes)","Ceph","USD","957.000,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00086","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Standard (Up to 10PB on a maximum of 400 Physical Nodes)","Ceph","USD","717.750,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00471","Red Hat Ceph Storage Add-on for Red Hat OpenStack Services on OpenShift, Premium (1-2 sockets)","Ceph","USD","3.464,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00472","Red Hat Ceph Storage Add-on for Red Hat OpenStack Services on OpenShift, Standard (1-2 sockets)","Ceph","USD","2.665,00","NONE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT0696","Red Hat Directory Server","Certificate System and Directory Server","USD","16.500,00","SYSTEM","0","0","0","0","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT0697","Red Hat Certificate System","Certificate System and Directory Server","USD","6,60","DIGITAL CERTIFICATE","0","0","0","0","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT0826","Red Hat Directory Server (Replica)","Certificate System and Directory Server","USD","3.300,00","SYSTEM","0","0","0","0","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT0840","Red Hat Certificate System (Starter Pack)","Certificate System and Directory Server","USD","11.000,00","DIGITAL CERTIFICATE","0","0","0","0","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT0954","Red Hat Directory Server Small Business Bundle","Certificate System and Directory Server","USD","5.500,00","SYSTEM","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT0955","Red Hat Directory Server Small Business Bundle w/ Red Hat Enterprise Linux, Premium","Certificate System and Directory Server","USD","9.900,00","SYSTEM","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02688","Red Hat Certificate System with Extended Update Support","Certificate System and Directory Server","USD","6,60","DIGITAL CERTIFICATE","0","0","0","0","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02689","Red Hat Certificate System (Starter Pack) with Extended Update Support","Certificate System and Directory Server","USD","11.000,00","DIGITAL CERTIFICATE","0","0","0","0","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4253","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium ( 256TB)","Data Foundation","USD","24.750,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4254","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (512TB)","Data Foundation","USD","46.200,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4255","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (1PB)","Data Foundation","USD","82.500,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4256","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (2PB)","Data Foundation","USD","160.875,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4257","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (3PB)","Data Foundation","USD","235.125,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4258","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (4PB)","Data Foundation","USD","305.250,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4259","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (5PB)","Data Foundation","USD","371.250,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4260","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (10PB)","Data Foundation","USD","717.750,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4261","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (256TB)","Data Foundation","USD","18.563,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4262","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (512TB)","Data Foundation","USD","34.650,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4263","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (1PB)","Data Foundation","USD","61.875,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4264","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (2PB)","Data Foundation","USD","120.657,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4265","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (3PB)","Data Foundation","USD","176.344,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4266","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (4PB)","Data Foundation","USD","228.938,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4267","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (5PB)","Data Foundation","USD","278.438,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4268","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (10PB)","Data Foundation","USD","538.313,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4301","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (256TB, Academic)","Data Foundation","USD","12.375,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4302","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (512TB, Academic)","Data Foundation","USD","23.100,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4303","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (1PB, Academic)","Data Foundation","USD","41.250,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4304","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (2PB, Academic)","Data Foundation","USD","80.438,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4305","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (3PB, Academic)","Data Foundation","USD","117.563,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4306","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (4PB, Academic)","Data Foundation","USD","152.625,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4307","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (5PB, Academic)","Data Foundation","USD","185.625,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4308","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Premium (10PB, Academic)","Data Foundation","USD","358.875,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4309","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (256TB, Academic)","Data Foundation","USD","9.281,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4310","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (512TB, Academic)","Data Foundation","USD","17.325,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4311","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (1PB, Academic)","Data Foundation","USD","30.938,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4312","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (2PB, Academic)","Data Foundation","USD","60.328,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4313","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (3PB, Academic)","Data Foundation","USD","88.172,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4314","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (4PB, Academic)","Data Foundation","USD","114.469,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4315","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (5PB, Academic)","Data Foundation","USD","139.219,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4316","Red Hat Storage Capacity Expansion Pack for ODF and Ceph, Standard (10PB, Academic)","Data Foundation","USD","269.156,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4478","Red Hat OpenShift Data Foundation Essentials, Standard (2 Cores, Academic)","Data Foundation","USD","88,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4482","Red Hat OpenShift Data Foundation Essentials Add-On for External Storage, Standard (2 Cores, Academic)","Data Foundation","USD","44,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4483","Red Hat OpenShift Data Foundation Essentials Add-On for External Storage, Premium (2 Cores, Academic)","Data Foundation","USD","66,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4485","Red Hat OpenShift Data Foundation Essentials Add-On for External Storage, Premium (150 Cores, Academic)","Data Foundation","USD","4.125,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4487","Red Hat OpenShift Data Foundation Essentials Add-On for External Storage, Standard (150 Cores, Academic)","Data Foundation","USD","2.750,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4492","Red Hat OpenShift Data Foundation Essentials, Premium (2 Cores, Academic)","Data Foundation","USD","132,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02585","Red Hat Developer Hub, Premium (10 Users)","Developer Hub","USD","6.000,00","USER","0","10","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02240","Red Hat Device Edge Essentials, Premium (1 socket up to 32 cores)","Device Edge","USD","233,00","EACH","0","0","1","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02241","Red Hat Device Edge Essentials, Standard (1 socket up to 32 cores)","Device Edge","USD","149,00","EACH","0","0","1","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02577","Red Hat Device Edge, Premium (1 socket up to 32 cores)","Device Edge","USD","283,00","PHYSICAL NODE","0","0","1","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02581","Red Hat Device Edge, Standard (1 socket up to 32 cores)","Device Edge","USD","189,00","PHYSICAL NODE","0","0","1","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","RH00025","High Availability","High Availability","USD","439,00","SYSTEM","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00059","High Availability for Unlimited Guests","High Availability","USD","1.370,00","SYSTEM","0","0","2","Unlimited","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00743","High Availability for IBM Power, LE for Unlimited Guests","High Availability","USD","1.370,00","SYSTEM","0","0","2","Unlimited","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00744","High Availability for IBM Power, LE (4 Cores, Up to 4 LPARs)","High Availability","USD","149,00","IFL","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01936","High Availability for IBM Power, LE","High Availability","USD","439,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH1140233","High-Availability (Academic Site Subscription) per FTE","High Availability","USD","5,50","SYSTEM","0","0","16","20","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00555","Red Hat Enterprise Linux Server for HPC Head Node, Premium (Physical or Virtual Nodes)","High Performance Computing","USD","2.858,00","SYSTEM","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00556","Red Hat Enterprise Linux Server for HPC Head Node, Standard (Physical or Virtual Nodes)","High Performance Computing","USD","1.758,00","SYSTEM","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00557","Red Hat Enterprise Linux Server for HPC Head Node with Satellite, Premium (Physical or Virtual Nodes)","High Performance Computing","USD","3.243,00","SYSTEM","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00558","Red Hat Enterprise Linux Server for HPC Head Node with Satellite, Standard (Physical or Virtual Nodes)","High Performance Computing","USD","2.143,00","SYSTEM","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00559","Red Hat Enterprise Linux Server for HPC Compute Node, Self-support (Physical or Virtual Node)","High Performance Computing","USD","87,00","SYSTEM","0","0","2","0","L1-L3","Self-Support","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
